Age,Gender,Education_Level,Years_of_Experience,Workload,Leadership_Style,Compensation,Organizational_Support,Conscientiousness,Emotional_Resilience,Stress_Levels,Emotion_Focused_Coping,Job_Satisfaction,Productivity,Attendance,Attrition
29,Male,High School,28,26,Supportive,147743,High,2.782555203,4.262662163,2.272653082,2.441284551,4.526177802,82.41865379,99.86426546,0
43,Male,High School,38,41,Democratic,91554,Moderate,2.988963392,4.67204204,2.419980164,2.309001232,2.723044633,89.56021268,96.1868735,0
25,Male,Master's,21,29,Democratic,60733,High,1.704330532,4.568611667,3.343590413,3.611039024,4.12813708,74.1624347,92.3076839,0
18,Female,Bachelor's,17,50,Authoritarian,67383,Moderate,4.688195209,3.222819442,4.203237979,3.774470551,4.425772179,58.69739008,95.77311633,1
48,Male,Master's,16,26,Democratic,115617,Low,1.718581263,1.611847482,2.073128782,1.100060608,2.986709094,69.56682813,99.25386714,1
56,Male,High School,14,43,Democratic,138835,Moderate,4.135714354,2.425906683,1.869790536,1.895624808,4.743187364,81.66516632,99.73801853,0
42,Male,Bachelor's,17,21,Democratic,82224,Low,1.681036609,4.764542339,1.67732743,3.400561933,4.195493245,54.69818977,96.88583206,1
24,Male,High School,23,46,Authoritarian,68169,Low,2.147262989,2.743393438,1.208982335,2.44299098,3.848766913,50.91596713,97.68538097,1
56,Male,High School,25,51,Authoritarian,47138,Moderate,1.114283671,2.677551326,4.354788961,1.035327374,2.349571325,69.12508653,95.84161731,1
52,Female,Master's,5,34,Authoritarian,122282,Low,4.05857429,3.107037151,4.029850093,3.356533613,3.630375329,58.79049417,91.45682527,1
26,Male,High School,35,48,Authoritarian,92637,High,4.126748391,2.354106539,2.894277994,3.152777487,3.106981983,93.03444253,95.20984543,0
37,Male,High School,23,21,Authoritarian,80508,High,3.773527602,4.594466164,3.841698866,4.18683467,4.872632665,84.98531779,96.61564568,0
45,Male,Master's,2,40,Authoritarian,95522,Moderate,4.552836773,2.694162309,2.616880176,2.025622372,4.324158108,55.02473796,97.46190483,0
33,Male,Bachelor's,9,58,Supportive,62332,High,2.854205672,4.095202994,2.170435576,1.547675296,3.381916027,75.4871225,93.71192236,0
25,Male,Master's,12,54,Authoritarian,112421,Moderate,2.307092393,1.13895979,1.714651221,4.704832698,2.003569505,87.02265612,92.87819613,0
48,Male,PhD,5,22,Authoritarian,88773,High,2.596437402,4.768934878,1.88097551,1.527931992,3.242846957,69.76128254,92.73023352,0
50,Female,High School,32,45,Authoritarian,146116,Moderate,3.591289219,1.458181198,1.31895423,2.295075903,1.751559801,89.85384033,99.48796713,1
32,Female,Master's,9,41,Supportive,107603,Moderate,4.318782738,1.499679243,4.536829407,4.874054228,3.040077519,92.29334531,90.55341999,1
28,Female,Bachelor's,11,36,Supportive,41620,High,2.39504499,4.653198846,3.719243566,4.791480674,3.755823161,91.88693798,98.32333141,1
23,Female,High School,6,45,Authoritarian,55563,High,4.030193573,1.481003946,4.372711683,3.719914195,1.251503128,52.66650341,93.96926281,1
58,Male,Bachelor's,2,23,Supportive,130250,Moderate,3.497490792,4.03771482,1.088626518,1.623604974,2.371474958,99.12118836,91.22272853,0
37,Female,Master's,23,31,Supportive,56183,Moderate,4.055852785,4.162411859,2.009115838,1.493223221,4.760487573,93.93750694,92.63221403,0
38,Male,PhD,6,41,Supportive,65371,Low,1.161125227,4.355884387,4.342886387,2.91686503,1.522906066,86.19613356,98.99774835,1
49,Male,Master's,22,27,Authoritarian,114627,High,3.610408061,1.792123787,3.361252689,3.758542968,2.120212822,69.59780701,96.26776974,0
50,Male,Bachelor's,35,35,Authoritarian,80568,Low,1.452543751,4.187791022,4.147712424,1.224320677,4.086659753,68.33543239,93.36913837,1
24,Male,Bachelor's,17,51,Democratic,122244,High,3.979461434,2.279518307,4.061329724,1.353750349,3.375189838,72.32389538,92.48405605,1
46,Male,Bachelor's,4,55,Supportive,143870,High,4.369485335,2.045313584,3.405267297,2.021641683,3.821425345,78.83366589,96.25886644,0
52,Female,Master's,11,38,Authoritarian,84387,High,2.23840298,2.280744878,1.479299035,4.861768883,3.146515617,93.1151618,91.28017709,0
19,Female,Bachelor's,3,33,Supportive,104308,Moderate,4.717630264,1.816954482,4.506736854,4.172032636,3.318631855,68.73754581,94.31431467,1
20,Male,Bachelor's,3,44,Supportive,100821,High,3.495838038,3.834723354,3.531735522,1.284621024,3.480126431,72.65783722,95.39199335,0
18,Female,Bachelor's,4,51,Supportive,64831,Low,2.802824233,1.212183525,3.856861747,3.493752535,2.197387106,75.55044178,92.07072175,1
50,Male,High School,5,23,Supportive,67122,High,3.096618671,2.663097254,4.416065335,3.472174716,4.077746646,53.48364322,90.99019423,1
49,Female,Master's,28,36,Supportive,54309,Moderate,3.050420212,1.681469003,2.699980962,3.994258874,2.664203621,82.99066601,96.15502853,0
44,Male,Master's,10,51,Democratic,86655,Low,4.306969714,4.823480173,3.410103561,4.838290351,3.187148499,92.47021275,93.81368464,1
25,Male,Master's,12,54,Authoritarian,112421,Moderate,2.307092393,1.13895979,1.714651221,4.704832698,2.003569505,87.02265612,92.87819613,0
26,Male,Bachelor's,38,35,Democratic,65490,High,2.660654346,1.101890767,2.570796453,2.653893056,1.308128,74.19306751,97.44640796,1
58,Female,High School,20,20,Authoritarian,98369,Low,1.185611544,3.204565345,1.681076549,2.480591673,1.337168754,60.45424211,96.96684034,1
44,Male,High School,34,22,Supportive,65030,Moderate,1.514062674,4.100643714,2.449725645,2.515398448,4.172288133,56.81828269,94.46037328,0
24,Female,Master's,2,23,Supportive,79756,Low,1.224986777,1.506850941,3.12046226,2.334459564,4.694757364,54.57071884,90.38665562,1
22,Male,PhD,38,48,Authoritarian,134320,High,4.455819288,4.550897592,3.565572995,3.215361169,3.732320694,50.06573167,97.26286464,0
41,Male,High School,7,25,Democratic,33981,High,3.112906431,4.119841842,4.665688757,3.195806965,4.356365995,71.19686279,96.7176796,1
46,Male,Bachelor's,3,39,Authoritarian,99526,Low,2.967471288,3.716633383,2.712454279,3.732073274,2.473081302,91.17254041,96.92336165,1
34,Female,Bachelor's,1,55,Supportive,54398,Low,3.707907009,3.92273639,2.751855856,4.522193369,3.089533222,78.37678932,94.93891352,1
56,Female,Master's,39,43,Supportive,144584,Low,1.633809761,2.93091355,1.167286495,3.500077817,2.693700927,94.7791595,94.7927608,1
25,Male,High School,39,27,Authoritarian,93044,High,4.697977131,1.837287264,2.458559964,4.599429127,1.897891478,81.8478809,95.06688153,1
18,Male,Bachelor's,3,54,Supportive,106086,Low,4.05951532,1.254435985,3.310943081,2.847112623,1.113935242,60.92115643,97.57975349,1
34,Male,Bachelor's,21,46,Democratic,123851,Low,3.444093646,1.365006636,2.986199254,1.134601329,2.400027857,80.60248107,98.04281094,1
39,Male,Master's,1,31,Democratic,127372,High,3.226728211,2.745205695,2.62650207,3.125443327,3.897833508,95.80745982,96.6696953,0
59,Female,Master's,29,35,Supportive,98321,High,1.848179398,1.501767138,3.817411826,3.224209697,2.867243624,88.66381113,90.45580987,0
54,Female,High School,6,25,Supportive,78291,Low,3.277906059,4.045835334,2.793467742,3.428917801,1.041454889,62.85028217,92.50508436,1
54,Male,Bachelor's,11,29,Supportive,87705,High,3.703969959,1.423662759,1.056808625,1.039442913,2.421839408,92.09792272,97.73925057,0
36,Male,High School,17,29,Authoritarian,31537,High,4.286142312,3.65661106,4.526890094,2.338083897,2.342110765,87.79636725,93.96932051,1
23,Female,Bachelor's,30,50,Supportive,114171,Moderate,4.561878296,4.842912353,4.817606039,2.274417485,3.003754767,52.38415721,98.7301711,1
27,Male,Bachelor's,32,33,Supportive,76531,Low,3.986683859,4.732900245,4.289098846,2.743361475,3.799959338,75.0789325,91.39438327,1
21,Female,High School,34,42,Supportive,78632,Low,1.936796239,4.998830551,1.754482076,3.966069009,1.14872294,89.16388406,92.29830528,1
23,Male,High School,3,35,Authoritarian,115326,Low,4.646364911,3.26851483,3.140482031,1.803066916,4.464515009,81.58222447,93.76639852,1
21,Female,Bachelor's,22,27,Supportive,138612,High,3.753323049,3.126402996,3.398876044,4.651355433,2.68862066,78.38806127,96.53433419,0
41,Male,High School,7,25,Democratic,33981,High,3.112906431,4.119841842,4.665688757,3.195806965,4.356365995,71.19686279,96.7176796,1
27,Male,Master's,10,47,Supportive,86058,Moderate,3.751640366,4.820971073,4.5862861,1.774173493,1.351465324,58.92764296,90.71438383,1
43,Female,Bachelor's,27,24,Authoritarian,30074,Low,3.410045454,2.47857247,4.436756155,3.664771841,4.353650925,57.59962807,98.85747534,1
50,Female,Bachelor's,25,47,Authoritarian,101805,Low,2.918076948,3.696233811,4.46025012,3.91133665,1.279143136,52.49913575,99.79224972,1
52,Male,Master's,14,32,Supportive,142394,Low,4.570445312,4.585891429,4.550249834,3.400727777,2.069180328,89.55360717,90.03612933,1
33,Female,High School,9,34,Supportive,76015,High,1.22043856,1.006317684,3.234827978,4.387690398,3.736914844,75.88052387,92.04979943,0
21,Male,High School,3,28,Democratic,88849,High,1.160498481,3.130742723,2.786407604,1.067229119,2.569807539,82.17359661,97.33870087,0
29,Male,Bachelor's,37,50,Supportive,45791,High,1.731741285,4.330732894,3.57499413,1.785148801,3.407951179,69.99800367,95.00423244,1
44,Male,Bachelor's,2,33,Authoritarian,44292,High,3.639479467,1.654182747,4.906007895,3.337072808,2.745102623,94.23622517,99.32305683,1
22,Male,Master's,15,51,Supportive,135290,Moderate,1.185734622,4.042645368,3.681278536,4.327552255,4.57016945,54.73854458,94.49480159,0
49,Female,High School,36,38,Supportive,80341,High,1.329733088,2.352559954,4.57200545,4.444933648,4.555537096,75.89824756,93.6179968,1
52,Female,Master's,5,34,Authoritarian,122282,Low,4.05857429,3.107037151,4.029850093,3.356533613,3.630375329,58.79049417,91.45682527,1
43,Male,High School,20,22,Democratic,48562,Moderate,2.637556525,2.816911295,2.60128593,2.645020752,3.505797473,92.55184693,98.14294519,1
25,Male,High School,16,53,Supportive,110664,High,1.37981459,1.433157426,2.245356972,2.023923035,3.072009346,78.24999856,90.24038556,0
47,Male,PhD,32,28,Authoritarian,43186,Moderate,4.519718255,3.247925367,3.892917834,1.650615415,1.351812033,86.29468303,97.41540137,1
22,Male,PhD,15,23,Authoritarian,45620,Moderate,3.109983778,4.241457599,4.739195879,3.668853167,3.53492802,99.2872351,97.90165816,1
39,Male,High School,19,58,Authoritarian,58481,High,4.343553633,4.284313448,2.609238135,4.757340063,4.478760805,95.21884168,98.19517605,0
25,Female,Master's,21,44,Supportive,104094,Moderate,2.879913739,4.385740705,4.290545086,2.982935181,4.193978134,79.32947003,95.31146763,1
50,Male,Bachelor's,16,45,Supportive,49613,Moderate,1.104633369,4.214540589,3.950412384,1.69424272,3.18606418,79.4690469,92.2277414,1
54,Male,Master's,23,53,Democratic,49665,Moderate,4.105947525,3.865417931,1.821087763,3.907815475,2.817639005,53.08969054,95.69174791,1
28,Male,High School,11,48,Supportive,100246,High,3.996631293,1.897033533,3.848752775,4.997319686,2.896640698,77.84118554,95.17841389,0
30,Female,High School,37,47,Democratic,50608,Moderate,3.050335613,4.656625847,4.857557027,2.620624828,2.885217607,89.73646704,96.65031762,1
40,Male,High School,13,20,Supportive,146712,Moderate,2.210716842,3.823529779,1.446375699,3.798177895,3.157392819,76.15915338,95.65008283,0
25,Male,High School,11,42,Supportive,53723,High,4.086278904,1.318078853,1.090417757,4.851449337,4.751012062,79.94170073,95.79474991,0
43,Male,High School,34,21,Democratic,96745,High,2.631530441,2.680289181,2.933245795,4.054008339,3.257356893,64.57292088,92.82886072,0
44,Male,Master's,5,55,Supportive,66713,High,1.172681163,1.537960426,4.495287285,4.914313579,1.845600738,87.02594698,98.09798329,1
49,Male,Bachelor's,36,30,Supportive,141957,High,1.49168752,1.180355424,3.416821919,4.493892684,1.461710243,82.51535787,95.54975335,1
36,Male,Bachelor's,23,45,Supportive,60461,Moderate,4.299348638,4.187392707,4.363695375,4.965726766,1.889164215,60.69478682,98.02144378,1
34,Female,Bachelor's,1,55,Supportive,54398,Low,3.707907009,3.92273639,2.751855856,4.522193369,3.089533222,78.37678932,94.93891352,1
57,Male,Bachelor's,6,25,Supportive,98607,High,4.875265766,1.860482388,2.709633152,4.30303383,1.693557123,91.47453365,90.22902161,1
25,Female,Bachelor's,17,40,Supportive,129340,Low,4.89184654,1.276696762,1.427541182,1.346991071,4.854198398,62.29489668,99.44437962,1
42,Female,High School,18,30,Supportive,145306,High,2.975396783,2.808354041,1.567732843,1.668529669,4.724524702,63.521706,91.94332143,0
39,Male,High School,36,59,Supportive,121038,Moderate,2.423096337,3.186502584,1.373871748,2.025172649,4.542095355,57.91865103,94.92760424,0
27,Male,High School,8,43,Democratic,116282,Low,1.936021149,3.197958294,2.347170444,1.561989259,1.98439649,97.27766719,90.26985036,1
37,Female,PhD,12,57,Supportive,147393,High,2.629529116,3.730909191,1.530575498,2.316309668,4.013038154,80.65069805,91.42858429,0
50,Female,Bachelor's,25,47,Authoritarian,101805,Low,2.918076948,3.696233811,4.46025012,3.91133665,1.279143136,52.49913575,99.79224972,1
32,Female,Bachelor's,29,48,Supportive,75836,Moderate,3.049201444,4.681089475,4.354003962,2.797183284,4.609384226,67.32256537,96.00842426,1
30,Female,Master's,22,39,Supportive,138777,Moderate,4.023863396,2.985595687,1.648942193,2.163167777,1.096712175,62.04798311,91.85268176,1
36,Female,Bachelor's,11,59,Supportive,43403,Low,2.425561997,3.637401212,3.487298258,2.697585171,3.246725557,91.87596577,97.90282735,1
57,Male,Bachelor's,37,42,Supportive,116394,Low,4.617524539,2.064633544,1.365415461,4.79668202,2.480232144,55.524191,97.42853231,1
30,Female,Master's,33,39,Authoritarian,51301,Low,2.824634964,3.307869242,1.902778698,2.209534424,2.400419217,70.18396413,99.84139647,1
19,Male,High School,4,36,Supportive,86030,Moderate,4.871879187,2.367462407,4.290945944,4.471857787,3.786188257,66.80542446,90.05879569,1
56,Male,High School,37,28,Supportive,73333,Moderate,1.453079012,4.175573447,2.002326306,1.042104185,1.459316127,93.88194358,99.32445956,1
59,Male,High School,20,39,Supportive,97847,Moderate,3.646364264,3.817036298,4.374347782,4.24982471,1.593391452,78.91538147,92.45501811,1
19,Male,Master's,16,25,Supportive,86677,Low,4.458165366,2.965629054,4.733241521,4.312238171,4.60877716,97.32512107,97.58424726,1
31,Male,Master's,12,57,Authoritarian,148142,Low,3.329582034,2.172623769,4.068717314,4.244424161,4.540477284,84.7819629,95.71213325,1
30,Male,High School,21,40,Authoritarian,48051,Low,1.998498818,1.142328583,1.425472666,3.426103468,4.556742799,51.26688265,91.11295663,1
22,Female,High School,25,21,Authoritarian,40367,Low,2.91199818,4.963944678,2.837933204,2.332342192,2.30332008,91.15477901,93.36036331,1
36,Female,Master's,26,59,Democratic,41110,Low,2.020929737,4.971323302,1.993874098,1.292207107,3.098342316,65.12339135,90.52655759,1
36,Female,Bachelor's,11,59,Supportive,43403,Low,2.425561997,3.637401212,3.487298258,2.697585171,3.246725557,91.87596577,97.90282735,1
38,Male,PhD,6,41,Supportive,65371,Low,1.161125227,4.355884387,4.342886387,2.91686503,1.522906066,86.19613356,98.99774835,1
28,Male,High School,11,48,Supportive,100246,High,3.996631293,1.897033533,3.848752775,4.997319686,2.896640698,77.84118554,95.17841389,0
59,Male,Bachelor's,35,27,Democratic,43753,Low,1.045330373,3.906417749,4.159542952,3.821522239,4.727302892,77.49541936,97.61541548,1
49,Female,Master's,28,36,Supportive,54309,Moderate,3.050420212,1.681469003,2.699980962,3.994258874,2.664203621,82.99066601,96.15502853,0
52,Female,Master's,18,34,Supportive,55523,High,1.257010892,1.373191422,3.294612812,3.308167448,1.895753733,94.46190688,96.38155065,1
34,Male,High School,24,35,Democratic,31582,Low,2.536643032,1.379631639,4.855774937,3.295801692,1.38100982,97.7324898,94.22327879,1
23,Male,High School,36,54,Supportive,75528,High,1.614736543,4.247558574,3.809670113,4.079969125,3.119642434,87.62210032,97.26357018,0
21,Male,Bachelor's,28,56,Authoritarian,105082,Low,3.217202823,4.133267561,1.121356987,2.171622987,1.318465005,78.52800259,93.83960126,1
59,Male,Bachelor's,35,27,Democratic,43753,Low,1.045330373,3.906417749,4.159542952,3.821522239,4.727302892,77.49541936,97.61541548,1
55,Female,High School,17,40,Supportive,121009,Moderate,2.000329876,2.98658085,3.110254885,4.429311294,3.127563831,83.52014455,92.00744949,0
23,Male,High School,17,49,Supportive,141316,High,1.526975199,1.03346264,4.293389908,3.090789059,2.705763181,98.55872026,93.78141337,1
49,Male,Bachelor's,4,24,Supportive,61932,Moderate,2.591093406,1.225605431,1.034276843,2.758622936,1.698797406,90.47936354,99.61103875,1
25,Male,Master's,16,55,Democratic,116155,Low,4.328956427,2.95129135,2.756842044,3.175745649,3.375487223,64.25795148,92.30314675,1
23,Female,Bachelor's,13,21,Supportive,51602,Low,4.422355576,1.263576073,2.239920546,1.509170132,2.855337372,55.73446589,97.28361303,1
25,Female,Bachelor's,11,23,Authoritarian,147116,Low,2.366278532,4.909700167,4.354818098,4.194163661,4.616674198,98.18875911,92.06291815,1
36,Female,Bachelor's,16,51,Democratic,128850,High,3.414343151,2.332348525,3.335559293,3.037930951,4.860562803,64.95651478,94.04330059,0
49,Female,High School,2,32,Supportive,70857,High,1.864503993,3.851015019,4.698650753,4.557787033,2.319877256,59.4379239,92.03878343,1
32,Female,Master's,9,41,Supportive,107603,Moderate,4.318782738,1.499679243,4.536829407,4.874054228,3.040077519,92.29334531,90.55341999,1
51,Female,Bachelor's,10,52,Democratic,138895,High,3.318529833,4.948857819,1.298646579,2.411509402,1.793425873,72.0179604,90.52243664,1
34,Female,High School,17,55,Supportive,69462,Moderate,4.202655766,2.970697321,4.104685968,2.643237049,2.162254046,71.53526658,98.5058447,1
33,Male,PhD,6,21,Authoritarian,84800,Moderate,1.667057075,4.372147788,2.833132866,3.391643969,4.508634417,91.05710457,98.46644064,0
43,Male,Bachelor's,25,33,Authoritarian,102361,Moderate,1.323798808,1.454258164,1.007727657,4.738147927,1.297590497,86.50976331,97.74504106,1
27,Male,High School,8,43,Democratic,116282,Low,1.936021149,3.197958294,2.347170444,1.561989259,1.98439649,97.27766719,90.26985036,1
54,Male,Master's,22,55,Supportive,105645,Low,4.978376749,1.958836313,2.515548361,3.601002879,3.754509209,87.27262068,92.74382444,1
38,Female,Master's,20,37,Democratic,101749,Low,4.718332378,2.666779359,4.528666898,3.028815747,1.522497932,65.90863457,95.37468065,1
52,Male,Bachelor's,15,22,Supportive,55345,Moderate,2.787079338,4.898713643,4.791347599,1.240881458,1.192009211,68.79414268,93.34657287,1
53,Male,Master's,30,33,Authoritarian,50104,Moderate,3.822637335,1.074586346,1.613670318,3.711474464,3.959463198,95.34481958,99.71824425,0
51,Male,Bachelor's,37,47,Supportive,106870,Moderate,2.05859802,2.662717181,2.603380943,1.533408027,4.880750897,64.20679321,93.89160463,0
53,Male,Bachelor's,8,43,Authoritarian,95864,Moderate,2.31509715,1.393738836,3.31911937,4.961062559,2.871450949,58.56452773,96.54459893,0
20,Female,Bachelor's,14,32,Democratic,74460,High,2.382921009,2.112194993,3.276603923,2.400285249,1.62549445,80.16724827,98.50707792,1
